,bldg_Building_gml_id,value_building_per_sqare_meter,value_indoor_movable_property,floor_height,value_building,value_building_Above,value_building_Below,value_contents_Above,value_contents_Below,value_contents
31335,bldg_03953d01-cf8f-4abf-ad8e-5c5e330c35b1,20000,0,3.0,276000.0,0.0,0.0,0.0,0.0,0.0
31336,bldg_a8d228bb-dce7-41a5-902f-c774c4f4c5b7,20000,0,6.025900000007823,3600000.0,0.0,0.0,0.0,0.0,0.0
31337,bldg_31a6460a-506c-4d99-b616-8b4dceaa48b7,20000,0,3.667699999998149,4138000.0,0.0,0.0,0.0,0.0,0.0
31338,bldg_8139e1d8-45b4-46e8-949b-4251b6b248e8,20000,0,3.3502000000007683,4060000.0,0.0,0.0,0.0,0.0,0.0
31339,bldg_8e8e7019-5e1e-4e37-b1d7-d5d16e297840,20000,0,3.0,221707.30953374473,0.0,0.0,0.0,0.0,0.0
31340,bldg_b3d7521e-d73a-4a3a-bd93-bdf1be61edbe,20000,0,3.0,191577.18271714757,0.0,0.0,0.0,0.0,0.0
31341,bldg_df1a560f-89f5-4ce0-b10d-386df1a325f5,20000,0,3.233800000001793,317899.3392724071,0.0,0.0,0.0,0.0,0.0
31342,bldg_58eb55aa-bc89-4c85-bb63-38c5fd7d8d1d,20000,0,2.560349999999744,6028000.0,0.0,0.0,0.0,0.0,0.0
31343,bldg_599a5e55-d919-4501-9099-f045abf208ae,20000,0,4.134699999995064,5403817.586854216,0.0,0.0,0.0,0.0,0.0
31344,bldg_0c5ef292-f7cd-4af1-a1e1-a974dd2ab240,20000,0,2.6523999999990338,2872000.0,0.0,0.0,0.0,0.0,0.0
31345,bldg_34ac3b1c-82ac-4194-99c1-d78607954a70,20000,0,2.3179999999993015,6312000.0,0.0,0.0,0.0,0.0,0.0
31346,bldg_755c7d8b-c217-48d3-b574-8efbbb9283d1,20000,0,3.0,1095817.9562172312,0.0,0.0,0.0,0.0,0.0
31347,bldg_a0ee20ee-da5e-45b5-9da4-f07a9dc496ab,20000,0,3.4130000000004657,2510000.0,0.0,0.0,0.0,0.0,0.0
31348,bldg_a9908c0e-2bef-48a0-a0ad-9ac05d92cc39,20000,0,2.616599999993923,2670000.0,0.0,0.0,0.0,0.0,0.0
31349,bldg_1a20cdb8-5f02-438c-bf79-55859551db97,20000,0,5.125800000008894,2740000.0,0.0,0.0,0.0,0.0,0.0
31350,bldg_2c285c91-79e0-4d3d-b84c-9b8a7b5b8faa,20000,0,1.8237000000008265,2934000.0,0.0,0.0,0.0,0.0,0.0
31351,bldg_4e8f8bc9-5502-44b9-a62e-bfcd0fbf2710,20000,0,3.0,665664.3130913272,0.0,0.0,0.0,0.0,0.0
31352,bldg_343d0f13-2fb1-447b-a6ff-6d69e9b34985,20000,0,3.0,412936.12528490036,0.0,0.0,0.0,0.0,0.0
31353,bldg_57a3f0c3-d1ad-440f-ae24-d55a301d6e88,20000,0,2.489499999996042,4908000.0,0.0,0.0,0.0,0.0,0.0
31354,bldg_0d17aaa8-7738-46af-a571-e92494b2d715,20000,0,4.766799999997602,3578000.0,0.0,0.0,0.0,0.0,0.0
31355,bldg_0aab05d7-87d5-41ee-b4c0-21cc8d054bff,20000,0,3.786099999997532,462000.0,0.0,0.0,0.0,0.0,0.0
31356,bldg_a5b7f181-9052-400c-8415-0b2d464f3898,20000,0,3.0,3678717.707623772,0.0,0.0,0.0,0.0,0.0
31357,bldg_bda4903b-53e3-4753-975c-982756ab8b0a,20000,0,4.01140000000305,680000.0,0.0,0.0,0.0,0.0,0.0
31358,bldg_dbbcd5e2-6c4a-4698-b502-bfbc607a0dd8,20000,0,3.129000000000815,2086000.0,0.0,0.0,0.0,0.0,0.0
31359,bldg_8c103493-eabe-4029-86ad-10625c6f934a,20000,0,2.614400000005844,5682000.0,0.0,0.0,0.0,0.0,0.0
31360,bldg_5b5103e2-43e5-42ef-9022-1c17d05d0746,20000,0,2.8566500000015367,17375192.02418033,0.0,0.0,0.0,0.0,0.0
31361,bldg_a1fff462-16df-4de9-b3d7-b41628079bc5,20000,0,3.131500000003143,1760000.0,0.0,0.0,0.0,0.0,0.0
31362,bldg_3ed9ac16-215d-40df-8420-688cbefbf3d7,20000,0,2.1594499999991967,2426000.0,0.0,0.0,0.0,0.0,0.0
31363,bldg_2af03185-f85b-45ae-8c11-5f066f6ce116,20000,0,3.0,1090000.0,0.0,0.0,0.0,0.0,0.0
31364,bldg_8df001eb-c539-4503-a8cc-aa1b015ee478,20000,0,2.6964999999981956,3538000.0,0.0,0.0,0.0,0.0,0.0
31365,bldg_a37dfc97-1afe-4f1a-a2f2-37d5208bf6dc,20000,0,6.377000000007683,5734000.0,0.0,0.0,0.0,0.0,0.0
31366,bldg_f0a70d93-d452-407f-88c7-d465a92b29b0,20000,0,3.8017499999987194,2132000.0,0.0,0.0,0.0,0.0,0.0
31367,bldg_db6c97ea-c49d-4da1-86bf-5afb40fb78c6,20000,0,2.7283000000024913,953228.3925288615,0.0,0.0,0.0,0.0,0.0
31368,bldg_1567efdf-6500-4230-9a25-a0803efa7c60,20000,0,4.126200000013341,630000.0,0.0,0.0,0.0,0.0,0.0
31369,bldg_8c179d1f-4649-4d87-9de8-581ac6dd0443,20000,0,5.770599999988917,270000.0,0.0,0.0,0.0,0.0,0.0
31370,bldg_4154207a-1cbb-42e3-a913-e16bed0150a5,20000,0,5.2880999999906635,9250000.0,0.0,0.0,0.0,0.0,0.0
31371,bldg_66596b2a-a785-4491-bc2b-42f05937db78,20000,0,3.0,475605.0871550507,0.0,0.0,0.0,0.0,0.0
31372,bldg_7f5682ab-ac02-454c-a9f3-36d571d69f7d,20000,0,3.2479500000044936,43138000.0,0.0,0.0,0.0,0.0,0.0
31373,bldg_0d04243e-546b-4275-8982-73b431e38ba2,20000,0,5.883199999996577,376000.0,0.0,0.0,0.0,0.0,0.0
31374,bldg_0e72fe6d-95db-4777-afcf-9355b428e4f6,20000,0,3.8009999999922,1954000.0,0.0,0.0,0.0,0.0,0.0
31375,bldg_e682c3ee-0b3b-4270-8e56-6416da266fa9,20000,0,2.378600000003644,810787.9295823097,0.0,0.0,0.0,0.0,0.0
31376,bldg_303a5fe5-990c-41bc-b52c-f092c10ee8ce,20000,0,4.218800000002375,816000.0,0.0,0.0,0.0,0.0,0.0
31377,bldg_462831df-388d-44a2-9670-dbb0cf663102,20000,0,3.0,824190.0580096573,0.0,0.0,0.0,0.0,0.0
31378,bldg_85748483-ca72-4800-a221-5f9a57726aa1,20000,0,3.0,670000.0,0.0,0.0,0.0,0.0,0.0
31379,bldg_69d41952-a8c2-4a52-9eae-f9a74a8b4d03,20000,0,2.449799999994866,2474000.0,0.0,0.0,0.0,0.0,0.0
31380,bldg_19dd9df9-bd50-4366-8817-de7fc10387be,20000,0,2.6233500000016647,3886000.0,0.0,0.0,0.0,0.0,0.0
31381,bldg_2f9c9865-1b0e-4fd8-990f-ad446fa58ce9,20000,0,3.0,599371.1446358537,0.0,0.0,0.0,0.0,0.0
31382,bldg_8bec2e5e-eb88-4b5b-9817-799671b2305f,20000,0,3.063450000001467,2468000.0,0.0,0.0,0.0,0.0,0.0
31383,bldg_b868e094-3dc4-46c3-a143-080b71cb1c90,20000,0,4.271099999998114,512780.36054394674,0.0,0.0,0.0,0.0,0.0
31384,bldg_92d74a74-086b-4377-8574-128e81d827c7,20000,0,3.0,614399.975644808,0.0,0.0,0.0,0.0,0.0
31385,bldg_af980003-5ab8-4928-a362-575169cc099d,20000,0,3.0,3926000.0,0.0,0.0,0.0,0.0,0.0
31386,bldg_62feecdb-5533-409e-b56f-9c3fecb925bd,20000,0,3.0,416153.27026133734,0.0,0.0,0.0,0.0,0.0
31387,bldg_7305b053-899c-408b-89c7-2a604de88a1b,20000,0,3.1022666666685836,3826000.0,0.0,0.0,0.0,0.0,0.0
31388,bldg_6e7523f2-c7b8-44c1-8983-2f33099eaa2d,20000,0,1.6067000000039116,8884000.0,0.0,0.0,0.0,0.0,0.0
31389,bldg_e734dda2-93be-4b37-b08a-c1498d8ce1ab,20000,0,3.0,1358000.0,0.0,0.0,0.0,0.0,0.0
31390,bldg_03fbb3bf-7d93-4153-ada3-b56fe01c8576,20000,0,4.944599999987986,2156000.0,0.0,0.0,0.0,0.0,0.0
31391,bldg_bd4d0fce-c1ef-45c9-ac3b-b5c585fbd648,20000,0,8.380700000008801,1394000.0,0.0,0.0,0.0,0.0,0.0
31392,bldg_50a5bb3f-aae7-4a10-84d8-5bce4be9daaf,20000,0,3.281600000002072,6608000.0,0.0,0.0,0.0,0.0,0.0
31393,bldg_cc148c3d-61a9-4a29-9b51-ee181ac772c4,20000,0,3.510599999994156,840000.0,0.0,0.0,0.0,0.0,0.0
31394,bldg_f93e6374-f97a-4d73-a7af-99282fda4465,20000,0,3.0,400000.0,0.0,0.0,0.0,0.0,0.0
31395,bldg_42bdbf16-a4ad-4984-b3fb-5902b02aee49,20000,0,3.0,585826.4053185771,0.0,0.0,0.0,0.0,0.0
31396,bldg_852091fc-56c6-4411-be5d-26bec7d5d77e,20000,0,5.088300000003073,608000.0,0.0,0.0,0.0,0.0,0.0
31397,bldg_d934089d-6a71-40ee-a7a2-8c135f8c6cb5,20000,0,3.3616999999940163,1952000.0,0.0,0.0,0.0,0.0,0.0
31398,bldg_ab129cd9-bc74-4697-a210-dadf70254787,20000,0,3.0,1678196.634385424,0.0,0.0,0.0,0.0,0.0
31399,bldg_f36ce1c2-8226-489d-ba7e-436be2c91d3e,20000,0,2.6173666666679005,6396000.0,0.0,0.0,0.0,0.0,0.0
31400,bldg_b27afa2e-297b-4745-9079-ff1d8989ed8a,20000,0,3.8457000000053085,4202000.0,0.0,0.0,0.0,0.0,0.0
31401,bldg_cbd2327a-91c0-4629-9ca6-e60d2f896bf6,20000,0,2.9192499999990105,6232000.0,0.0,0.0,0.0,0.0,0.0
31402,bldg_52daa898-d261-48d4-a78c-024ece8fe93c,20000,0,3.0,1558341.4743993622,0.0,0.0,0.0,0.0,0.0
31403,bldg_64d4d6c1-f257-473a-b579-55db2f961065,20000,0,3.4394000000029337,550000.0,0.0,0.0,0.0,0.0,0.0
31404,bldg_cb2da85e-25b7-49a5-a6ac-aff79af6a3c8,20000,0,2.715700000000652,808535.279778884,0.0,0.0,0.0,0.0,0.0
31405,bldg_d2234552-f4ee-429e-b09d-7454f151ed50,20000,0,3.0,181451.71987317046,0.0,0.0,0.0,0.0,0.0
31406,bldg_9ec9969c-5216-43a4-b8c7-40913384210d,20000,0,2.541900000003807,4558000.0,0.0,0.0,0.0,0.0,0.0
31407,bldg_1cb98478-ef0d-4c25-8138-65e5572c6ce8,20000,0,3.0,1104000.0,0.0,0.0,0.0,0.0,0.0
31408,bldg_2e4b90d9-ed7b-4a26-bce5-530894d3989a,20000,0,4.195800000001327,1924000.0,0.0,0.0,0.0,0.0,0.0
31409,bldg_4ffcf960-afd5-4f31-9203-0e79f605d439,20000,0,3.0,60181.40830682877,0.0,0.0,0.0,0.0,0.0
31410,bldg_1ec8e536-4f68-4b61-b161-69fd90b95e7d,20000,0,4.005999999993946,7434251.145691647,0.0,0.0,0.0,0.0,0.0
31411,bldg_3f683750-5101-4c30-b1ca-1f73c8cd3bd3,20000,0,2.756300000003345,1214985.6433732463,0.0,0.0,0.0,0.0,0.0
31412,bldg_4548c0fe-832a-450a-9738-75ad1d6c4b6c,20000,0,1.6344499999977415,8798000.0,0.0,0.0,0.0,0.0,0.0
31413,bldg_b652dc4e-c9bc-4a2e-8bda-5b99196ac357,20000,0,3.0,553430.6875838999,0.0,0.0,0.0,0.0,0.0
31414,bldg_9ae0a91d-950b-44a5-98d7-e204618a6d90,20000,0,3.0,144019.97779725573,0.0,0.0,0.0,0.0,0.0
31415,bldg_054147dc-bc70-4b40-8003-5dcd33a91195,20000,0,4.558600000003935,456000.0,0.0,0.0,0.0,0.0,0.0
31416,bldg_7ddc532c-c06b-4f3a-9168-902650c79142,20000,0,3.0,325818.4013515289,0.0,0.0,0.0,0.0,0.0
31417,bldg_4e889255-d488-404c-9e18-8965bf5a32c4,20000,0,3.0,671685.5986849586,0.0,0.0,0.0,0.0,0.0
31418,bldg_517242d5-0925-4cf6-8e90-ca43679783f5,20000,0,3.0,670000.0,0.0,0.0,0.0,0.0,0.0
31419,bldg_f483b3c5-6671-4ecd-bfcd-a24286464dd0,20000,0,3.0,102182.57772623976,0.0,0.0,0.0,0.0,0.0
31420,bldg_46d224f4-246f-43d1-9694-1920c21e8615,20000,0,7.842400000008638,406000.0,0.0,0.0,0.0,0.0,0.0
31421,bldg_f232d922-fb78-4ad7-b143-8dae0629d8eb,20000,0,2.2255999999979394,3014000.0,0.0,0.0,0.0,0.0,0.0
31422,bldg_20291e47-ca0f-4173-93b5-09fbb4141467,20000,0,3.357850000000326,4724000.0,0.0,0.0,0.0,0.0,0.0
31423,bldg_7fb78007-889b-4a93-af28-6747399d2441,20000,0,3.0,577471.5347305369,0.0,0.0,0.0,0.0,0.0
31424,bldg_6e1a8d17-e228-4259-b359-f59c31b1503a,20000,0,4.826600000000326,43138000.0,0.0,0.0,0.0,0.0,0.0
31425,bldg_16e75171-e1cf-44f7-af1a-d411ece9abf1,20000,0,2.646949999994831,2688000.0,0.0,0.0,0.0,0.0,0.0
31426,bldg_1a0f9746-1a51-481f-884d-ec82b0e919e2,20000,0,3.870200000004843,3197053.514118217,0.0,0.0,0.0,0.0,0.0
31427,bldg_4ad7b113-0f43-4187-9aac-ba0c2abee908,20000,0,2.3989000000001397,2650000.0,0.0,0.0,0.0,0.0,0.0
31428,bldg_42161ea4-bb38-46ce-99b1-e1511aadc2a0,20000,0,3.0,1232000.0,0.0,0.0,0.0,0.0,0.0
31429,bldg_c2923260-b849-4dbf-9980-ee07b83444e7,20000,0,10.0,6102000.0,0.0,0.0,0.0,0.0,0.0
31430,bldg_e3975143-7b54-4706-a57d-78494660b9c4,20000,0,3.077499999999418,2402000.0,0.0,0.0,0.0,0.0,0.0
31431,bldg_926a3347-60d0-46e9-a96d-69b1d5ff78c6,20000,0,3.479399999996531,4848000.0,0.0,0.0,0.0,0.0,0.0
31432,bldg_2d6b17ea-af63-4a58-9a7d-769dc64f6f41,20000,0,4.283400000000256,428000.0,0.0,0.0,0.0,0.0,0.0
31433,bldg_7e950d4b-e778-4f95-9325-29a0e67812a5,20000,0,1.5,2832000.0,0.0,0.0,0.0,0.0,0.0
31434,bldg_afc27dad-3439-4de5-9287-8acfd6521d99,20000,0,3.0,1446534.7878316524,0.0,0.0,0.0,0.0,0.0
31435,bldg_0ce31247-9331-45c0-a0fc-285088da6a52,20000,0,3.0,865515.8112949394,0.0,0.0,0.0,0.0,0.0
31436,bldg_77029e8e-64db-47ae-8ec6-6a793ec53089,20000,0,3.449899999999616,2816000.0,0.0,0.0,0.0,0.0,0.0
31437,bldg_cae46dad-cba9-4756-a4a1-daaf7da44bcd,20000,0,3.322599999999511,2430000.0,0.0,0.0,0.0,0.0,0.0
31438,bldg_b2bc7dbf-20c0-472a-a80e-6e2dc53fa353,20000,0,3.0,165620.4813739157,0.0,0.0,0.0,0.0,0.0
31439,bldg_d5332de4-64aa-4e22-841e-f44176ed2964,20000,0,2.4398999999975786,6892000.0,0.0,0.0,0.0,0.0,0.0
31440,bldg_f9394541-525c-452b-90f1-5ec06ed4aa49,20000,0,1.811200000003737,2742000.0,0.0,0.0,0.0,0.0,0.0
31441,bldg_53043b4e-ab22-4502-bce8-17bd9740aa90,20000,0,1.5,2674000.0,0.0,0.0,0.0,0.0,0.0
31442,bldg_04f7e56f-b1eb-4c01-92b4-e7046b8e0c8b,20000,0,3.3333333333333335,2271400.288654014,0.0,0.0,0.0,0.0,0.0
31443,bldg_93bf33be-b2a3-47ba-9d2e-9d3b21a859a0,20000,0,3.2687000000005355,1386000.0,0.0,0.0,0.0,0.0,0.0
31444,bldg_5a725801-1e3c-43b0-9867-683cb0b907fe,20000,0,3.3522000000084518,1510627.3631059101,0.0,0.0,0.0,0.0,0.0
31445,bldg_3e1144fa-d70c-49fd-b4f8-f2b5580840a0,20000,0,2.0621333333304697,24388000.0,0.0,0.0,0.0,0.0,0.0
31446,bldg_0945270c-848a-4b07-9d94-a51ba72c2c3a,20000,0,3.0,113330.32473625032,0.0,0.0,0.0,0.0,0.0
31447,bldg_aeabc62e-b33a-4952-ae39-06cfd9cfc48b,20000,0,3.0,261267.650419335,0.0,0.0,0.0,0.0,0.0
31448,bldg_bb8f6c04-0f8b-442d-9b1b-127158dc81ae,20000,0,3.0,307629.4209602449,0.0,0.0,0.0,0.0,0.0
31449,bldg_b846ca5f-93a5-4488-b719-66e30683d2ff,20000,0,3.3553500000052736,3096000.0,0.0,0.0,0.0,0.0,0.0
31450,bldg_f5b5e48a-38c9-46a6-8a52-6aa603fc8d75,20000,0,3.4994500000029802,3496000.0,0.0,0.0,0.0,0.0,0.0
31451,bldg_36d99e41-693d-4bfb-953c-49cda526024f,20000,0,3.2749999999941792,2456000.0,0.0,0.0,0.0,0.0,0.0
31452,bldg_528ee452-b845-4717-b69d-64509bd07d42,20000,0,3.0,2168439.6240463173,0.0,0.0,0.0,0.0,0.0
31453,bldg_a0591dd3-4a1d-4ce9-a371-a8116e6cbd6a,20000,0,5.0,1878000.0,0.0,0.0,0.0,0.0,0.0
31454,bldg_ec77a042-d2e2-431c-a6bc-b4b42492bf05,20000,0,3.0,574000.0,0.0,0.0,0.0,0.0,0.0
31455,bldg_575bad9a-f4a5-447e-b974-ffa11a3c2fd9,20000,0,1.670799999999872,2342000.0,0.0,0.0,0.0,0.0,0.0
31456,bldg_059a6e84-cd02-42c3-a772-a6d37c026e36,20000,0,3.3333333333333335,15944724.965816751,0.0,0.0,0.0,0.0,0.0
31457,bldg_eedc2ab2-5ea2-4a3a-a76e-0862e26c707e,20000,0,3.0,626000.0,0.0,0.0,0.0,0.0,0.0
31458,bldg_7b759b37-075e-4b54-aa8d-cc148404de70,20000,0,2.7207500000004075,3590000.0,0.0,0.0,0.0,0.0,0.0
31459,bldg_a3b30b22-e6fe-4b24-b9e1-f372904443fe,20000,0,3.7556000000040513,3396000.0,0.0,0.0,0.0,0.0,0.0
31460,bldg_d34e43e9-cb39-480e-9939-c37a39973dde,20000,0,2.7712500000052387,3278000.0,0.0,0.0,0.0,0.0,0.0
31461,bldg_149b253e-25d1-4b1e-a719-0e33c4fe3d5a,20000,0,3.0,452000.0,0.0,0.0,0.0,0.0,0.0
31462,bldg_cb3425f6-1a36-443f-a2a7-f0e3b4df9121,20000,0,3.0253999999986263,3962000.0,0.0,0.0,0.0,0.0,0.0
31463,bldg_588f1210-80c6-40da-abc4-a7d5b1bdc75f,20000,0,3.0,618000.0,0.0,0.0,0.0,0.0,0.0
31464,bldg_857034f7-64a4-421e-9a47-6904adbc5da1,20000,0,3.0,348000.0,0.0,0.0,0.0,0.0,0.0
31465,bldg_547161dd-e334-4f06-a12b-025a2f456a0d,20000,0,3.112699999997858,4042000.0,0.0,0.0,0.0,0.0,0.0
31466,bldg_4381c321-a4da-4a0d-9c03-845bd8b86d2b,20000,0,3.3508999999976368,3498000.0,0.0,0.0,0.0,0.0,0.0
31467,bldg_990a5b84-4a6f-4abb-9509-c47c63169d8b,20000,0,1.9971500000028755,1328000.0,0.0,0.0,0.0,0.0,0.0
31468,bldg_71cb49dd-c544-422a-b0e2-7bea7a59c0bf,20000,0,2.3108999999967637,8724552.414279556,0.0,0.0,0.0,0.0,0.0
31469,bldg_57aa1c91-181f-4c3a-a0b0-7141b45e5082,20000,0,3.7057999999960884,4315706.474570045,0.0,0.0,0.0,0.0,0.0
31470,bldg_8906f6a7-1c63-4a81-b238-a89c477ff09d,20000,0,3.0,584542.8565897767,0.0,0.0,0.0,0.0,0.0
31471,bldg_7f73c49c-5b55-45a2-8d83-8104619f56c9,20000,0,3.2436500000039814,2986000.0,0.0,0.0,0.0,0.0,0.0
31472,bldg_588b39a2-faca-47ce-8a4c-fd200d64aebb,20000,0,3.0,660000.0,0.0,0.0,0.0,0.0,0.0
31473,bldg_24848579-8f1a-4a78-9135-4bb722f5a164,20000,0,3.0,248189.23371416645,0.0,0.0,0.0,0.0,0.0
31474,bldg_ab399378-0857-40ee-95a4-5256ea86bb53,20000,0,2.6509749999968335,1030036.0286940605,0.0,0.0,0.0,0.0,0.0
31475,bldg_c823ad81-35fa-4746-ba61-a6a8252413b8,20000,0,3.0,1285863.744447767,0.0,0.0,0.0,0.0,0.0
31476,bldg_f9e403ac-08d6-47b4-9392-0bf870c9958e,20000,0,3.0,767265.7989912332,0.0,0.0,0.0,0.0,0.0
31477,bldg_81d420f4-860d-4f0c-bb53-b2c3641adf75,20000,0,2.6894000000029337,11835928.56637507,0.0,0.0,0.0,0.0,0.0
31478,bldg_59db27e6-8ee3-45e4-af07-69dda2b8b9d9,20000,0,6.955200000011246,2740000.0,0.0,0.0,0.0,0.0,0.0
31479,bldg_a2012868-9b21-478e-8ecc-722b82c1650b,20000,0,3.4425999999948544,1980000.0,0.0,0.0,0.0,0.0,0.0
31480,bldg_871179cc-150f-4006-8fa1-78fe92195ff9,20000,0,2.7493500000055064,5048000.0,0.0,0.0,0.0,0.0,0.0
31481,bldg_d95274f6-b70d-4755-8a6d-bfaac80af604,20000,0,4.206500000000233,747095.2837127696,0.0,0.0,0.0,0.0,0.0
31482,bldg_ef3c05e1-863b-4dfd-ab75-b5063516227d,20000,0,2.9556500000035157,18479264.281839535,0.0,0.0,0.0,0.0,0.0
31483,bldg_cf0f93ad-2803-4db4-a90e-f612697a1af1,20000,0,1.5,1878000.0,0.0,0.0,0.0,0.0,0.0
31484,bldg_02cba405-8cc3-4302-826a-88a31fadec37,20000,0,3.4328999999997905,4286000.0,0.0,0.0,0.0,0.0,0.0
31485,bldg_183c8eaa-81e0-4e11-849d-8d0031157ffc,20000,0,3.0,1894000.0,0.0,0.0,0.0,0.0,0.0
31486,bldg_612a18ba-758c-41e7-8743-7bc9a6fc9c93,20000,0,3.0,358773.62916408473,0.0,0.0,0.0,0.0,0.0
31487,bldg_cb037e7e-035f-4967-9da9-cf032ad18994,20000,0,7.461800000004587,2232000.0,0.0,0.0,0.0,0.0,0.0
31488,bldg_7c310d74-8d86-4d04-8c1f-3f2a82f78604,20000,0,3.0,486000.0,0.0,0.0,0.0,0.0,0.0
31489,bldg_0ffeca49-1106-4636-8878-8d57cd2215dc,20000,0,1.891750000002503,1602000.0,0.0,0.0,0.0,0.0,0.0
31490,bldg_62030555-bc02-4bfc-91dc-f2b40e953baa,20000,0,2.966649999994843,3644000.0,0.0,0.0,0.0,0.0,0.0
31491,bldg_e757dc79-7501-43f3-9793-90f82b56dc23,20000,0,3.302400000000489,1640000.0,0.0,0.0,0.0,0.0,0.0
31492,bldg_3081000d-3356-43b0-b60e-da82af00bcd4,20000,0,3.0,624000.0,0.0,0.0,0.0,0.0,0.0
31493,bldg_d9d440e3-805f-42db-a327-c5f1339a8b22,20000,0,2.804950000001554,28912000.0,0.0,0.0,0.0,0.0,0.0
31494,bldg_96969f93-9eac-44f3-aec3-3b89721e3b21,20000,0,3.0,640000.0,0.0,0.0,0.0,0.0,0.0
31495,bldg_c4431a15-6ab3-4b5e-95c2-c51983816480,20000,0,3.0,916000.0,0.0,0.0,0.0,0.0,0.0
31496,bldg_05ffdf6e-0d64-44bb-b4fe-afed890044e6,20000,0,3.0,486000.0,0.0,0.0,0.0,0.0,0.0
31497,bldg_c9b776ff-51d5-45d3-bdc6-daa3e3a5ee7b,20000,0,3.0,528300.1422198891,0.0,0.0,0.0,0.0,0.0
31498,bldg_455c1887-8751-4e71-81fe-f6c644f72753,20000,0,2.2488500000035856,1340000.0,0.0,0.0,0.0,0.0,0.0
31499,bldg_89f251da-a63f-478c-bfad-0e3d43710ed1,20000,0,3.2642999999952735,3966000.0,0.0,0.0,0.0,0.0,0.0
31500,bldg_2064c322-5ad5-480e-acdf-e95d2c09b7ba,20000,0,4.718399999997928,2642000.0,0.0,0.0,0.0,0.0,0.0
31501,bldg_8194a81f-0560-4419-be75-5ee36bd436e2,20000,0,3.0,492000.0,0.0,0.0,0.0,0.0,0.0
31502,bldg_0dc857fb-8d8f-4cd3-b8d4-9b79aa27fe49,20000,0,2.224100000006729,3642000.0,0.0,0.0,0.0,0.0,0.0
31503,bldg_ff2ac86d-ffda-419e-8ffb-da796013a991,20000,0,3.7945999999938067,3612000.0,0.0,0.0,0.0,0.0,0.0
31504,bldg_a6650543-06e9-4a69-8811-490e85113596,20000,0,2.9355500000019674,4248000.0,0.0,0.0,0.0,0.0,0.0
31505,bldg_c10dfc34-7c6d-4f81-b83d-693f77c34941,20000,0,3.0,352000.0,0.0,0.0,0.0,0.0,0.0
31506,bldg_78f1c48e-c0f7-40ab-a28d-babb77926600,20000,0,3.0,822000.0,0.0,0.0,0.0,0.0,0.0
31507,bldg_b32f6c28-1f86-43da-9d9c-d44c3093bc1d,20000,0,1.9671000000016647,3598000.0,0.0,0.0,0.0,0.0,0.0
31508,bldg_0732940d-5c95-4d0e-a5b3-b23312651867,20000,0,3.0,706000.0,0.0,0.0,0.0,0.0,0.0
31509,bldg_b5214394-760a-4fb6-803f-239a7c2a96b7,20000,0,1.9114499999996042,2390000.0,0.0,0.0,0.0,0.0,0.0
31510,bldg_35de3187-e166-46da-9bb7-36f7af639d2f,20000,0,3.0,104900.58327068582,0.0,0.0,0.0,0.0,0.0
31511,bldg_44c72ec4-c9e3-4233-b211-4009ce7b1c62,20000,0,3.7749000000039814,1388000.0,0.0,0.0,0.0,0.0,0.0
31512,bldg_b5d65295-ee3d-4e6b-99b2-b736a983812e,20000,0,3.101600000001781,9338000.0,0.0,0.0,0.0,0.0,0.0
31513,bldg_06bb4431-23c1-47aa-afe4-b83666370a9b,20000,0,3.215199999998731,3940000.0,0.0,0.0,0.0,0.0,0.0
31514,bldg_7b147d03-4517-4a53-b9d5-3e32df3f3f1e,20000,0,3.0,156034.2723917489,0.0,0.0,0.0,0.0,0.0
31515,bldg_e564ae72-d4e2-49fc-a182-65a20599abf8,20000,0,3.1134333333320683,16176948.398801733,0.0,0.0,0.0,0.0,0.0
31516,bldg_49d34079-904a-4a69-906a-0cf0b5bc7fd5,20000,0,3.0,154000.0,0.0,0.0,0.0,0.0,0.0
31517,bldg_51bd147f-01fe-4239-9fbd-09f4310e6713,20000,0,3.795299999997951,4410000.0,0.0,0.0,0.0,0.0,0.0
31518,bldg_14b43966-ce85-48bf-b080-f0e5244d06d4,20000,0,1.5,1774000.0,0.0,0.0,0.0,0.0,0.0
31519,bldg_53fccb8a-f82a-4419-a1b5-0d2f6bdeeb46,20000,0,3.701499999995576,3394000.0,0.0,0.0,0.0,0.0,0.0
31520,bldg_01f7bb69-4c80-44c1-b9de-daaa5737b280,20000,0,2.1604499999957625,3156000.0,0.0,0.0,0.0,0.0,0.0
31521,bldg_1834a58d-a72f-4ba4-85a6-6cace2ae54bd,20000,0,2.1345000000001164,2090000.0,0.0,0.0,0.0,0.0,0.0
31522,bldg_d7c00e98-a57f-4359-8b68-9f6db6432b79,20000,0,3.399649999999383,1780000.0,0.0,0.0,0.0,0.0,0.0
31523,bldg_e82f61f0-d3d0-4b38-a9ce-9a3f69920631,20000,0,2.9310800000006565,43130000.0,0.0,0.0,0.0,0.0,0.0
31524,bldg_4747d6fa-ddd2-40d2-aeeb-82668989a91d,20000,0,1.5,1884000.0,0.0,0.0,0.0,0.0,0.0
31525,bldg_ff88b8f8-f0b5-4427-8106-0d7ca94214ad,20000,0,1.8766000000032363,1976000.0,0.0,0.0,0.0,0.0,0.0
31526,bldg_8f81a3d1-bcd1-4428-a9f1-c2752c5fc743,20000,0,3.0,2199607.099527737,0.0,0.0,0.0,0.0,0.0
